id,task_type,theme,poem_type,prompt,generated_poem,is_format_correct,num_sentences,char_counts,errors
T0876,theme_generation,秋夜,七言绝句,"请围绕主题“秋夜”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",庭叶雨声寒，灯前独掩关。不知谁在梦，孤鴈背书还。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0877,theme_generation,春游,五言绝句,"请围绕主题“春游”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",野鸟穿花影，沙鸥掠水声。残阳在何许，山曲两三鶑。,True,4,"[5, 5, 5, 5]",[]
T0878,theme_generation,送别,七言绝句,"请围绕主题“送别”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",离亭芳草绿，征路野花红。尽日相看意，无人解折中。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0879,theme_generation,登高,五言绝句,"请围绕主题“登高”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",独上高楼望，寒城落照开。烟尘终不隔，羌笛自哀哀。,True,4,"[5, 5, 5, 5]",[]
T0880,theme_generation,望月,七言绝句,"请围绕主题“望月”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",清光满太虚，万象森相照。夜久人更深，一尘无处扫。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0881,theme_generation,听雨,五言绝句,"请围绕主题“听雨”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",夜久月华淡，秋高风露寒。危楼无倚处，独立认长安。,True,4,"[5, 5, 5, 5]",[]
T0882,theme_generation,赏花,七言绝句,"请围绕主题“赏花”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",东君著意开，风日未全回。已见林梢发，知从何处来。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0883,theme_generation,观潮,五言绝句,"请围绕主题“观潮”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",海上千艘集，潮头一水来。如何舴艋小，也向其中回。,True,4,"[5, 5, 5, 5]",[]
T0884,theme_generation,塞外,七言绝句,"请围绕主题“塞外”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",胡马一何骄，凭陵雁门道。朝来阴山下，直欲度临洮。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0885,theme_generation,军旅,五言绝句,"请围绕主题“军旅”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",军旅须臾事，如何可预谋。未应平世少，方寸即山丘。,True,4,"[5, 5, 5, 5]",[]
T0886,theme_generation,宫怨,七言绝句,"请围绕主题“宫怨”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",夜来梦觉后，犹在水晶宫。但见玉颜毁，应无金钗中。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0887,theme_generation,闺思,五言绝句,"请围绕主题“闺思”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",玉筯含春泪，银灯隔绣帏。梦魂归不得，明月正相违。,True,4,"[5, 5, 5, 5]",[]
T0888,theme_generation,农家,七言绝句,"请围绕主题“农家”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",自锄蔬甲饱霜风，小瓮初尝菊露浓。门外有谁知此味，幽香只在野堂中。,True,4,"[7, 7, 7, 7]",[]
T0889,theme_generation,渔舟,五言绝句,"请围绕主题“渔舟”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",雨收风乍定，日上浪初晴。春水生南浦，归舟载月明。,True,4,"[5, 5, 5, 5]",[]
T0890,theme_generation,山居,七言绝句,"请围绕主题“山居”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",野店溪桥外，柴门竹迳斜。主人虽不在，沽酒自烹茶。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0891,theme_generation,旅夜,五言绝句,"请围绕主题“旅夜”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",客愁何太甚，此夕宿东关。一夜乡山梦，秋云在北湾。,True,4,"[5, 5, 5, 5]",[]
T0892,theme_generation,夏雨,七言绝句,"请围绕主题“夏雨”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",夏潦平如镜，秋霜白似银。一元无尽藏，祇受四时春。大地何曾润，,False,5,"[5, 5, 5, 5, 5]","[""句数错误：期望 4 句，实际 5 句"", ""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字"", ""第 5 句字数错误：期望 7 字，实际 5 字""]"
T0893,theme_generation,冬夜,五言绝句,"请围绕主题“冬夜”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",一榻卧羲皇，清秋夜气凉。无人知此意，明月满潇湘。,True,4,"[5, 5, 5, 5]",[]
T0894,theme_generation,梅雪,七言绝句,"请围绕主题“梅雪”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",江南老去春，梅与雪同归。花意寒相并，香心玉作围。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0895,theme_generation,兰亭,五言绝句,"请围绕主题“兰亭”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",万古曲水流，年年芳草青。兰亭旧时路，今日几人行。,True,4,"[5, 5, 5, 5]",[]
T0896,theme_generation,边月,七言绝句,"请围绕主题“边月”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",玉兔不舐镫，白狐时盗灯。此夜关山冷，边人泪欲零。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0897,theme_generation,江雪,五言绝句,"请围绕主题“江雪”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",千里寒光阔，一川春意浓。雪云收晚日，梅雨洗东风。,True,4,"[5, 5, 5, 5]",[]
T0898,theme_generation,云梦,七言绝句,"请围绕主题“云梦”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",楚客归心苦，凭君问去船。家书犹未到，莫作暮江篇。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0899,theme_generation,雨巷,五言绝句,"请围绕主题“雨巷”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",寂寞春阴重，荒畦未觉芳。梅花无恙否，来作小春妆。,True,4,"[5, 5, 5, 5]",[]
T0900,theme_generation,古道,七言绝句,"请围绕主题“古道”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",长忆金门奏，清秋直禁闱。当时无此道，今夕愧知非。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0901,theme_generation,春天,五言绝句,"请围绕主题“春天”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",桃李不知名，漫山如白雪。莫道春无多，开到荼蘼结。,True,4,"[5, 5, 5, 5]",[]
